Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,SalesPerQuantity,SalesAfterDiscount
2017-01-14,1/18/2017,Standard Class,Consumer,United States,Johnson City,Tennessee,South,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,36.288,7.0,0.2,12.7008,5.183999999999999,7.2576
2017-01-14,1/18/2017,Standard Class,Consumer,United States,Johnson City,Tennessee,South,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,111.984,2.0,0.2,6.999,55.992,22.3968
2017-01-14,1/18/2017,Standard Class,Consumer,United States,Johnson City,Tennessee,South,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,5.97,5.0,0.7,-4.577,1.194,4.178999999999999
2017-01-14,1/18/2017,Standard Class,Consumer,United States,Johnson City,Tennessee,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,2.508,2.0,0.7,-1.8392,1.254,1.7555999999999998
2015-09-24,9/26/2015,Second Class,Consumer,United States,Seattle,Washington,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",35.96,2.0,0.0,10.4284,17.98,0.0
2015-09-24,9/26/2015,Second Class,Consumer,United States,Seattle,Washington,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,14.952,3.0,0.2,5.4201,4.984,2.9904
2017-10-09,10/11/2017,Second Class,Consumer,United States,League City,Texas,Central,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,67.144,7.0,0.2,5.8751,9.592,13.428800000000003
2017-10-09,10/11/2017,Second Class,Consumer,United States,League City,Texas,Central,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,254.058,3.0,0.3,-32.6646,84.68599999999999,76.2174
2016-01-02,1/7/2016,Standard Class,Corporate,United States,Gaithersburg,Maryland,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94,3.0,0.0,38.2668,57.98,0.0
2016-01-02,1/7/2016,Standard Class,Corporate,United States,Gaithersburg,Maryland,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,231.98,2.0,0.0,67.2742,115.99,0.0
2017-08-19,8/23/2017,Standard Class,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2.296,2.0,0.8,-3.9032,1.148,1.8368
2017-12-25,12/29/2017,Second Class,Home Office,United States,Huntsville,Alabama,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2.0,0.0,46.1184,48.04,0.0
2017-12-25,12/29/2017,Second Class,Home Office,United States,Huntsville,Alabama,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,2.0,0.0,1.1946,1.81,0.0
2017-12-25,12/29/2017,Second Class,Home Office,United States,Huntsville,Alabama,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629.1,6.0,0.0,301.968,104.85000000000001,0.0
2017-12-25,12/29/2017,Second Class,Home Office,United States,Huntsville,Alabama,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2.0,0.0,23.5248,45.24,0.0
2017-09-10,9/13/2017,First Class,Corporate,United States,Lawrence,Massachusetts,East,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2.0,0.0,3.72,7.44,0.0
2017-10-19,10/23/2017,Standard Class,Consumer,United States,Chicago,Illinois,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",91.275,1.0,0.5,-67.5435,91.275,45.6375
2017-12-01,12/6/2017,Standard Class,Home Office,United States,Fairfield,Connecticut,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.44,3.0,0.0,9.3312,6.48,0.0
2017-12-01,12/6/2017,Standard Class,Home Office,United States,Fairfield,Connecticut,East,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,897.15,3.0,0.0,251.202,299.05,0.0
2014-09-02,9/3/2014,First Class,Consumer,United States,New York City,New York,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75,5.0,0.0,16.17,11.55,0.0
2014-09-02,9/3/2014,First Class,Consumer,United States,New York City,New York,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94,3.0,0.0,7.0218,4.9799999999999995,0.0
2017-03-25,3/30/2017,Standard Class,Corporate,United States,Seattle,Washington,West,OFF-AR-10001446,Office Supplies,Art,Newell 309,23.1,2.0,0.0,6.93,11.55,0.0
2015-09-28,10/4/2015,Standard Class,Consumer,United States,Aurora,Colorado,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.536,1.0,0.2,4.2309,12.536,2.5072
2015-09-28,10/4/2015,Standard Class,Consumer,United States,Aurora,Colorado,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2.0,0.7,-0.792,0.54,0.756
2015-09-28,10/4/2015,Standard Class,Consumer,United States,Aurora,Colorado,West,OFF-FA-10003021,Office Supplies,Fasteners,Staples,4.512,3.0,0.2,0.846,1.5039999999999998,0.9024
2015-03-15,3/21/2015,Standard Class,Corporate,United States,Lehi,Utah,West,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.776,3.0,0.2,1.6776,5.592,3.3552
2017-01-06,1/13/2017,Standard Class,Home Office,United States,Tuscaloosa,Alabama,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,33.74,7.0,0.0,15.5204,4.82,0.0
2014-01-13,1/18/2014,Standard Class,Consumer,United States,San Francisco,California,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5.0,0.0,238.653,265.16999999999996,0.0
2014-01-13,1/18/2014,Standard Class,Consumer,United States,San Francisco,California,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",333.999,3.0,0.15,3.9294,111.33300000000001,50.09985
2014-01-13,1/18/2014,Standard Class,Consumer,United States,San Francisco,California,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5.0,0.0,6.567,3.9799999999999995,0.0
2015-02-06,2/13/2015,Standard Class,Consumer,United States,Wilmington,Delaware,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1268.82,9.0,0.0,266.4522,140.98,0.0
2015-02-06,2/13/2015,Standard Class,Consumer,United States,Wilmington,Delaware,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",283.92,4.0,0.0,82.3368,70.98,0.0
2015-02-06,2/13/2015,Standard Class,Consumer,United States,Wilmington,Delaware,East,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2.0,0.0,1.7608,2.84,0.0
2017-12-21,12/27/2017,Standard Class,Consumer,United States,Lafayette,Indiana,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1.0,0.0,18.767,375.34,0.0
2016-09-05,9/6/2016,First Class,Consumer,United States,Redondo Beach,California,West,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2.0,0.0,46.1184,48.04,0.0
2016-09-05,9/6/2016,First Class,Consumer,United States,Redondo Beach,California,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2.0,0.2,3.942,5.84,2.336
2016-09-05,9/6/2016,First Class,Consumer,United States,Redondo Beach,California,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2.0,0.0,1.7876,2.18,0.0
2014-10-04,10/9/2014,Standard Class,Consumer,United States,Seattle,Washington,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,4.0,0.0,13.7428,7.31,0.0
2017-11-27,12/2/2017,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,117.488,7.0,0.2,41.1208,16.784,23.497600000000002
2017-11-27,12/2/2017,Standard Class,Consumer,United States,Los Angeles,California,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3.0,0.0,6.0288,6.28,0.0
2016-10-28,11/1/2016,Second Class,Consumer,United States,New York City,New York,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3.0,0.0,5.2164,4.14,0.0
2015-06-09,6/13/2015,Standard Class,Consumer,United States,Royal Oak,Michigan,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,12.96,2.0,0.0,6.2208,6.48,0.0
2017-12-08,12/12/2017,Second Class,Corporate,United States,San Francisco,California,West,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,1.0,0.0,20.844,69.48,0.0
2015-03-16,3/20/2015,Standard Class,Corporate,United States,New York City,New York,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,85.9,2.0,0.0,2.577,42.95,0.0
2014-06-09,6/13/2014,Second Class,Corporate,United States,North Las Vegas,Nevada,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,18.06,7.0,0.0,4.6956,2.5799999999999996,0.0
2014-06-09,6/13/2014,Second Class,Corporate,United States,North Las Vegas,Nevada,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,3.0,0.0,36.4044,26.38,0.0
2014-06-09,6/13/2014,Second Class,Corporate,United States,North Las Vegas,Nevada,West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,2.0,0.0,14.212,18.7,0.0
2015-03-20,3/26/2015,Standard Class,Consumer,United States,Carrollton,Texas,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,2.512,2.0,0.8,-4.396,1.256,2.0096000000000003
2015-03-20,3/26/2015,Standard Class,Consumer,United States,Carrollton,Texas,Central,OFF-FA-10003485,Office Supplies,Fasteners,Staples,18.864,9.0,0.2,6.1308,2.096,3.7728
2016-11-18,11/22/2016,Standard Class,Home Office,United States,Los Angeles,California,West,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,61.192,1.0,0.2,6.1192,61.192,12.2384
2016-11-18,11/22/2016,Standard Class,Home Office,United States,Los Angeles,California,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,1.0,0.0,18.3168,67.84,0.0
2014-03-07,3/8/2014,First Class,Consumer,United States,Seattle,Washington,West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.712,1.0,0.2,5.4801,48.712,9.742400000000002
2014-03-07,3/8/2014,First Class,Consumer,United States,Seattle,Washington,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,17.94,3.0,0.0,4.6644,5.98,0.0
2014-03-07,3/8/2014,First Class,Consumer,United States,Seattle,Washington,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3.0,0.0,4.8588,80.98,0.0
2016-05-15,5/19/2016,Second Class,Consumer,United States,Fort Lauderdale,Florida,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,7.764,4.0,0.7,-5.176,1.941,5.4348
2015-05-25,5/28/2015,Second Class,Corporate,United States,Columbia,Tennessee,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,467.04,4.0,0.2,58.38,116.76,93.40800000000002
2015-08-02,8/5/2015,Second Class,Home Office,United States,Providence,Rhode Island,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3.0,0.0,3.8655,42.949999999999996,0.0
2015-08-02,8/5/2015,Second Class,Home Office,United States,Providence,Rhode Island,East,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",8.4,2.0,0.0,4.116,4.2,0.0
2015-08-02,8/5/2015,Second Class,Home Office,United States,Providence,Rhode Island,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2.0,0.0,83.9916,99.99,0.0
2015-08-02,8/5/2015,Second Class,Home Office,United States,Providence,Rhode Island,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,110.98,1.0,0.0,15.5372,110.98,0.0
2016-11-06,11/9/2016,First Class,Corporate,United States,Jacksonville,Florida,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,207.984,2.0,0.2,-28.5978,103.992,41.5968
2016-11-06,11/9/2016,First Class,Corporate,United States,Jacksonville,Florida,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,36.112,2.0,0.2,12.6392,18.056,7.2224
2016-11-06,11/9/2016,First Class,Corporate,United States,Jacksonville,Florida,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",35.568,2.0,0.2,5.7798,17.784,7.1136
2016-11-06,11/9/2016,First Class,Corporate,United States,Jacksonville,Florida,South,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2.0,0.2,31.0688,44.384,17.753600000000002
2016-11-07,11/12/2016,Standard Class,Home Office,United States,Oceanside,California,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,2.0,0.0,6.321,6.45,0.0
2015-09-18,9/23/2015,Second Class,Corporate,United States,Jacksonville,Florida,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,717.12,9.0,0.2,152.388,79.68,143.424
2015-12-07,12/9/2015,First Class,Consumer,United States,New York City,New York,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5.0,0.2,7.209,4.272,4.272
2015-12-07,12/9/2015,First Class,Consumer,United States,New York City,New York,East,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.688,2.0,0.2,2.3408,3.344,1.3376000000000001
2015-12-07,12/9/2015,First Class,Consumer,United States,New York City,New York,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,773.94,6.0,0.0,224.4426,128.99,0.0
2016-12-09,12/13/2016,Second Class,Corporate,United States,Chicago,Illinois,Central,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.568,3.0,0.2,1.5426,6.856000000000001,4.113600000000001
2016-12-09,12/13/2016,Second Class,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4.356,2.0,0.8,-11.7612,2.178,3.4848
2016-12-09,12/13/2016,Second Class,Corporate,United States,Chicago,Illinois,Central,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4.0,0.2,-1.428,4.76,3.808
2014-11-16,11/22/2014,Standard Class,Corporate,United States,Huntington Beach,California,West,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2.0,0.0,2.4012,2.61,0.0
2016-11-06,11/10/2016,Second Class,Consumer,United States,San Diego,California,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,84.84,3.0,0.0,22.9068,28.28,0.0
2015-09-06,9/10/2015,Standard Class,Corporate,United States,Nashville,Tennessee,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,5.0,0.2,1.1765,1.448,1.4480000000000002
2014-09-03,9/3/2014,Same Day,Consumer,United States,New York City,New York,East,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5.0,0.0,7.056,2.88,0.0
2016-04-24,4/28/2016,Standard Class,Home Office,United States,Colorado Springs,Colorado,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,15.552,3.0,0.2,5.4432,5.184,3.1104000000000003
2016-04-24,4/28/2016,Standard Class,Home Office,United States,Colorado Springs,Colorado,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6.0,0.2,149.148,220.96,265.152
2016-04-24,4/28/2016,Standard Class,Home Office,United States,Colorado Springs,Colorado,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,3.108,2.0,0.7,-2.1756,1.554,2.1755999999999998
2017-08-31,9/4/2017,Standard Class,Home Office,United States,San Francisco,California,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.672,3.0,0.2,2.1684,2.2239999999999998,1.3344
2017-08-31,9/4/2017,Standard Class,Home Office,United States,San Francisco,California,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689.408,4.0,0.2,77.5584,172.352,137.88160000000002
2017-12-07,12/13/2017,Standard Class,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1889.99,5.0,0.8,-2929.4845,377.998,1511.9920000000002
2015-12-18,12/25/2015,Standard Class,Corporate,United States,Memphis,Tennessee,South,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",55.936,8.0,0.2,18.8784,6.992,11.1872
2015-12-18,12/25/2015,Standard Class,Corporate,United States,Memphis,Tennessee,South,OFF-LA-10004008,Office Supplies,Labels,Avery 507,18.432,8.0,0.2,5.9904,2.304,3.6864
2015-12-18,12/25/2015,Standard Class,Corporate,United States,Memphis,Tennessee,South,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,5.0,0.2,3.556,4.064,4.064
2014-11-04,11/10/2014,Standard Class,Home Office,United States,New York City,New York,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.064,4.0,0.2,18.8732,13.016,10.4128
2017-03-10,3/15/2017,Standard Class,Corporate,United States,Raleigh,North Carolina,South,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,1.0,0.2,3.6588,48.784,9.7568
2017-03-10,3/15/2017,Standard Class,Corporate,United States,Raleigh,North Carolina,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,4.0,0.7,-10.0372,3.273,9.1644
2016-01-31,2/4/2016,Standard Class,Home Office,United States,Los Angeles,California,West,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,109.592,1.0,0.2,8.2194,109.592,21.918400000000002
2016-01-31,2/4/2016,Standard Class,Home Office,United States,Los Angeles,California,West,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,56.7,5.0,0.0,27.783,11.34,0.0
2017-05-07,5/12/2017,Standard Class,Home Office,United States,Los Angeles,California,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1.0,0.0,28.7964,79.99,0.0
2016-05-24,5/24/2016,Same Day,Home Office,United States,Newport News,Virginia,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5.0,0.0,20.155,13.9,0.0
2016-05-24,5/24/2016,Same Day,Home Office,United States,Newport News,Virginia,South,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,191.6,4.0,0.0,91.968,47.9,0.0
2016-10-07,10/12/2016,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,10.56,2.0,0.0,5.0688,5.28,0.0
2014-04-30,5/2/2014,Second Class,Consumer,United States,Jackson,Mississippi,South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79,3.0,0.0,16.2486,15.93,0.0
2015-11-10,11/14/2015,Second Class,Corporate,United States,Richmond,Indiana,Central,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,5.0,0.0,207.147,142.85999999999999,0.0
2015-11-09,11/14/2015,Standard Class,Home Office,United States,New York City,New York,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,2321.9,2.0,0.0,1114.512,1160.95,0.0
2015-11-09,11/14/2015,Standard Class,Home Office,United States,New York City,New York,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3.0,0.0,3.0498,5.98,0.0
2015-09-07,9/14/2015,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,9.522,1.0,0.7,-6.9828,9.522,6.6654
2015-09-07,9/14/2015,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,791.964,6.0,0.4,-131.994,131.994,316.78560000000004
2015-09-07,9/14/2015,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,4.923,3.0,0.7,-3.9384,1.641,3.4461
2017-05-11,5/13/2017,First Class,Corporate,United States,Phoenix,Arizona,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,209.979,7.0,0.7,-356.9643,29.997000000000003,146.9853
2017-07-21,7/26/2017,Standard Class,Home Office,United States,Cleveland,Ohio,East,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,33.93,3.0,0.7,-22.62,11.31,23.750999999999998
2017-07-21,7/26/2017,Standard Class,Home Office,United States,Cleveland,Ohio,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,222.32,7.0,0.2,25.011,31.759999999999998,44.464
2017-07-21,7/26/2017,Standard Class,Home Office,United States,Cleveland,Ohio,East,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,210.564,6.0,0.4,-52.641,35.094,84.2256
2014-11-24,11/29/2014,Standard Class,Consumer,United States,Toledo,Ohio,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7.0,0.2,9.6712,5.024,7.0336
2014-11-24,11/29/2014,Standard Class,Consumer,United States,Toledo,Ohio,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1502.376,4.0,0.4,-250.396,375.594,600.9504000000001
2014-11-15,11/18/2014,First Class,Consumer,United States,Los Angeles,California,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3.0,0.0,3.2352,3.3699999999999997,0.0
2014-11-15,11/18/2014,First Class,Consumer,United States,Los Angeles,California,West,TEC-AC-10003832,Technology,Accessories,Logitech�P710e Mobile Speakerphone,772.47,3.0,0.0,146.7693,257.49,0.0
2014-11-15,11/18/2014,First Class,Consumer,United States,Los Angeles,California,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,20.46,2.0,0.0,5.3196,10.23,0.0
2017-03-23,3/25/2017,Second Class,Corporate,United States,New York City,New York,East,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,347.58,3.0,0.0,17.379,115.86,0.0
2016-12-18,12/24/2016,Standard Class,Consumer,United States,San Diego,California,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2.0,0.0,21.792,36.32,0.0
2016-12-18,12/24/2016,Standard Class,Consumer,United States,San Diego,California,West,TEC-AC-10003832,Technology,Accessories,Logitech�P710e Mobile Speakerphone,772.47,3.0,0.0,146.7693,257.49,0.0
2016-12-18,12/24/2016,Standard Class,Consumer,United States,San Diego,California,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4.0,0.0,11.1776,9.98,0.0
2017-07-29,8/3/2017,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,Central,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,33.48,2.0,0.0,16.4052,16.74,0.0
2017-07-29,8/3/2017,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,461.97,3.0,0.0,133.9713,153.99,0.0
2017-07-29,8/3/2017,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2.0,0.0,60.5528,68.81,0.0
2017-07-29,8/3/2017,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3.0,0.0,72.6408,100.89,0.0
2014-09-02,9/7/2014,Second Class,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,239.976,3.0,0.2,53.9946,79.992,47.995200000000004
2017-01-29,2/2/2017,Standard Class,Consumer,United States,San Francisco,California,West,OFF-AR-10001216,Office Supplies,Art,Newell 339,8.34,3.0,0.0,2.1684,2.78,0.0
2017-01-29,2/2/2017,Standard Class,Consumer,United States,San Francisco,California,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,1.0,0.0,2.2282,8.57,0.0
2017-01-29,2/2/2017,Standard Class,Consumer,United States,San Francisco,California,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8.0,0.2,40.3704,14.952,23.9232
2016-12-26,1/2/2017,Standard Class,Corporate,United States,Vineland,New Jersey,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,212.94,3.0,0.0,25.5528,70.98,0.0
2016-12-26,1/2/2017,Standard Class,Corporate,United States,Vineland,New Jersey,East,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,26.49,1.0,0.0,7.4172,26.49,0.0
2015-08-09,8/13/2015,Second Class,Home Office,United States,Milwaukee,Wisconsin,Central,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4,5.0,0.0,48.118,137.48,0.0
2014-04-06,4/12/2014,Standard Class,Corporate,United States,Seattle,Washington,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3.0,0.0,111.1035,217.85,0.0
2014-04-06,4/12/2014,Standard Class,Corporate,United States,Seattle,Washington,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2.0,0.0,2.034,16.95,0.0
2017-11-17,11/21/2017,Second Class,Consumer,United States,Naperville,Illinois,Central,TEC-AC-10003610,Technology,Accessories,Logitech�Illuminated - Keyboard,239.96,5.0,0.2,83.986,47.992000000000004,47.992000000000004
2015-07-11,7/12/2015,First Class,Corporate,United States,Wilmington,Delaware,East,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",199.836,4.0,0.3,-37.1124,49.959,59.9508
