,Order Date,Ship Mode,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,SalePerQuant
5498,2017-07-15,2,0,329,30,1,955,1,10,218,7.83,3.0,0.0,3.6018,2.61
5499,2017-07-15,2,0,329,30,1,1591,2,0,1460,41.9,2.0,0.0,8.799,20.95
5500,2017-07-15,2,0,329,30,1,83,0,5,847,664.146,6.0,0.1,88.5528,110.69099999999999
5501,2017-07-15,2,0,329,30,1,1269,1,12,1482,8.96,2.0,0.0,4.3904,4.48
5502,2017-11-02,3,1,374,36,1,195,0,9,575,3.312,1.0,0.2,0.6624,3.312
5503,2017-11-02,3,1,374,36,1,414,1,1,338,20.136,3.0,0.2,1.2585,6.712
5504,2017-11-02,3,1,374,36,1,888,1,7,455,8.856,3.0,0.2,2.8782,2.952
5505,2017-11-02,3,1,374,36,1,1742,2,13,1621,859.2,4.0,0.4,-186.16,214.8
5506,2016-10-08,1,0,266,3,3,1025,1,12,1711,61.96,2.0,0.0,27.882,30.98
5507,2016-04-08,3,0,458,9,2,874,1,7,140,17.92,4.0,0.0,8.6016,4.48
5508,2015-10-08,3,0,438,3,3,188,0,9,516,145.9,5.0,0.0,62.737,29.18
5509,2017-05-15,3,0,80,11,0,1121,1,12,1662,56.704,2.0,0.2,19.1376,28.352
5510,2017-05-15,3,0,80,11,0,1758,2,13,1316,11.12,2.0,0.2,3.475,5.56
5511,2014-02-24,3,0,286,35,3,1026,1,12,1081,32.896,4.0,0.2,11.1024,8.224
5512,2014-02-24,3,0,286,35,3,1019,1,12,1524,22.776,3.0,0.2,7.6869,7.592
5513,2015-05-30,0,0,329,30,1,1740,2,13,1320,239.97,3.0,0.0,2.3997,79.99
5514,2015-05-30,0,0,329,30,1,466,1,1,611,160.32,2.0,0.0,44.8896,80.16
5515,2015-05-30,0,0,329,30,1,1727,2,13,1274,128.85,3.0,0.0,3.8655,42.949999999999996
5516,2016-11-18,2,1,209,0,2,1570,2,0,1028,1319.96,4.0,0.0,527.984,329.99
5517,2017-12-04,3,1,374,36,1,125,0,5,738,239.96,10.0,0.3,-10.284,23.996000000000002
5518,2017-12-04,3,1,374,36,1,291,0,9,796,54.768,2.0,0.2,6.846,27.384
5519,2017-12-04,3,1,374,36,1,493,1,2,496,13.392,3.0,0.2,3.1806,4.4639999999999995
5520,2017-12-04,3,1,374,36,1,1182,1,12,1745,23.92,5.0,0.2,8.671,4.784000000000001
5521,2017-12-04,3,1,374,36,1,1473,2,0,998,255.968,4.0,0.2,-28.7964,63.992
5522,2016-06-05,0,0,448,3,3,667,1,3,259,21.552,6.0,0.2,7.0044,3.592
5523,2016-06-05,0,0,448,3,3,470,1,1,52,58.24,4.0,0.0,15.7248,14.56
5524,2016-12-10,0,2,262,3,3,1060,1,12,1651,80.28,12.0,0.0,36.9288,6.69
5525,2017-04-30,3,1,266,3,3,560,1,2,627,9.78,2.0,0.0,4.0098,4.89
5526,2017-04-24,3,2,447,3,3,922,1,8,456,1.81,1.0,0.0,0.6516,1.81
5527,2015-05-08,0,2,329,30,1,1219,1,12,1697,37.94,2.0,0.0,18.2112,18.97
5528,2015-03-31,3,1,216,8,2,1679,2,13,1313,79.96,5.0,0.2,27.986,15.991999999999999
5529,2017-08-06,3,1,69,41,0,1263,1,12,12,115.296,3.0,0.2,40.3536,38.432
5530,2017-12-02,3,0,348,25,0,1740,2,13,449,2479.96,4.0,0.0,743.988,619.99
5531,2016-06-06,0,0,258,2,2,1487,2,0,1012,179.94,6.0,0.0,75.5748,29.99
5532,2016-06-06,0,0,258,2,2,1548,2,0,960,26.85,3.0,0.0,5.1015,8.950000000000001
5533,2016-06-06,0,0,258,2,2,1553,2,0,1275,323.37,3.0,0.0,129.348,107.79
5534,2016-06-06,0,0,258,2,2,1024,1,12,1694,59.94,3.0,0.0,28.1718,19.98
5535,2016-06-06,0,0,258,2,2,708,1,3,1573,64.14,3.0,0.0,30.7872,21.38
5536,2016-06-06,0,0,258,2,2,659,1,3,234,11.67,3.0,0.0,5.6016,3.89
5537,2016-06-06,0,0,258,2,2,1108,1,12,1828,12.96,2.0,0.0,6.2208,6.48
5538,2015-04-13,3,0,334,25,0,723,1,3,639,17.43,3.0,0.0,8.0178,5.81
5539,2017-05-22,3,0,80,11,0,56,0,5,814,181.986,2.0,0.3,-54.5958,90.993
5540,2017-05-22,3,0,80,11,0,766,1,3,241,1.592,2.0,0.8,-2.6268,0.796
5541,2017-05-22,3,0,80,11,0,1422,1,15,89,22.344,3.0,0.2,2.5137,7.448
5542,2016-12-19,3,1,489,1,3,324,0,16,1370,455.97,6.0,0.5,-218.8656,75.995
5543,2016-12-19,3,1,489,1,3,644,1,3,1626,10.44,6.0,0.7,-7.656,1.74
5544,2016-12-19,3,1,489,1,3,726,1,3,413,5.214,2.0,0.7,-4.1712,2.607
5545,2017-09-22,3,2,96,27,1,1350,1,14,1543,67.4,5.0,0.0,17.524,13.48
5546,2017-09-07,0,0,125,42,3,222,0,9,483,25.16,2.0,0.0,10.5672,12.58
5547,2017-09-07,0,0,125,42,3,1787,2,13,1097,126.56,4.0,0.2,47.46,31.64
5548,2014-11-28,0,0,438,3,3,470,1,1,52,43.68,3.0,0.0,11.7936,14.56
5549,2014-11-28,0,0,438,3,3,1561,2,0,1085,139.93,7.0,0.0,34.9825,19.990000000000002
5550,2014-11-12,3,1,207,41,0,572,1,2,244,2.672,1.0,0.2,0.334,2.672
5551,2014-11-12,3,1,207,41,0,1423,1,15,77,16.656,6.0,0.2,-3.123,2.776
5552,2014-11-12,3,1,207,41,0,1569,2,0,911,79.512,3.0,0.2,20.8719,26.504
5553,2014-11-12,3,1,207,41,0,1251,1,12,1812,36.288,7.0,0.2,12.7008,5.183999999999999
5554,2014-11-12,3,1,207,41,0,44,0,4,316,67.9932,1.0,0.32,-12.9987,67.9932
5555,2017-10-02,2,1,310,0,2,243,0,9,1047,10.16,2.0,0.0,3.4544,5.08
5556,2015-12-14,3,1,215,22,2,274,0,9,1486,6.16,2.0,0.0,1.9712,3.08
5557,2015-12-14,3,1,215,22,2,587,1,2,358,56.3,2.0,0.0,15.764,28.15
5558,2015-12-06,3,0,338,26,3,1016,1,12,1793,6.48,1.0,0.0,3.1104,6.48
5559,2015-12-06,3,0,338,26,3,1293,1,14,1549,1325.85,5.0,0.0,238.653,265.16999999999996
5560,2015-12-06,3,0,338,26,3,1012,1,10,190,14.94,3.0,0.0,6.8724,4.9799999999999995
5561,2017-03-31,2,1,21,9,2,684,1,3,902,34.54,1.0,0.0,17.27,34.54
5562,2017-03-31,2,1,21,9,2,1604,2,6,805,2999.95,5.0,0.0,1439.976,599.99
5563,2017-03-31,2,1,21,9,2,655,1,3,265,64.12,4.0,0.0,30.7776,16.03
5564,2017-03-13,1,2,80,11,0,494,1,2,453,19.456,4.0,0.2,2.1888,4.864
5565,2017-03-13,1,2,80,11,0,1639,2,11,790,209.986,2.0,0.3,8.9994,104.993
5566,2017-03-13,1,2,80,11,0,576,1,2,539,29.76,5.0,0.2,1.86,5.952
5567,2017-03-13,1,2,80,11,0,107,0,5,1367,89.768,1.0,0.3,-2.5648,89.768
5568,2017-03-13,1,2,80,11,0,1604,2,6,805,959.984,2.0,0.2,335.9944,479.992
5569,2017-03-13,1,2,80,11,0,1138,1,12,1785,15.552,3.0,0.2,5.6376,5.184
5570,2017-03-13,1,2,80,11,0,1727,2,13,1274,34.36,1.0,0.2,-7.3015,34.36
5571,2014-12-05,3,1,94,33,1,1083,1,12,1676,98.376,3.0,0.2,35.6613,32.792
5572,2014-12-05,3,1,94,33,1,790,1,3,973,29.94,4.0,0.7,-23.952,7.485
5573,2014-12-05,3,1,94,33,1,1199,1,12,340,17.472,3.0,0.2,5.6784,5.824000000000001
5574,2014-12-05,3,1,94,33,1,1745,2,13,1032,36.738,1.0,0.4,-9.1845,36.738
5575,2014-12-05,3,1,94,33,1,1741,2,13,1237,179.94,2.0,0.4,-44.985,89.97
5576,2016-12-12,3,0,364,3,3,311,0,9,882,383.64,6.0,0.0,122.7648,63.94
5577,2016-12-12,3,0,364,3,3,422,1,1,305,56.52,3.0,0.0,15.8256,18.84
5578,2017-09-09,2,0,266,3,3,600,1,2,1159,6.56,2.0,0.0,1.9024,3.28
5579,2017-09-09,2,0,266,3,3,112,0,5,1171,243.92,5.0,0.2,-15.245,48.784
5580,2017-09-09,2,0,266,3,3,1023,1,12,162,47.52,9.0,0.0,22.8096,5.28
5581,2017-10-04,3,2,88,18,1,139,0,9,15,19.98,1.0,0.0,8.5914,19.98
5582,2016-05-09,3,2,329,30,1,485,1,2,1412,8.0,5.0,0.0,3.44,1.6
5583,2014-12-15,2,0,437,3,3,274,0,9,1486,6.16,2.0,0.0,1.9712,3.08
5584,2017-11-30,3,2,329,30,1,1359,1,14,927,83.56,4.0,0.0,1.6712,20.89
5585,2017-11-30,3,2,329,30,1,1725,2,13,1227,546.06,3.0,0.0,163.818,182.01999999999998
5586,2017-11-30,3,2,329,30,1,1354,1,14,647,269.49,3.0,0.0,5.3898,89.83
5587,2015-03-19,0,0,241,3,3,917,1,8,1510,10.9,5.0,0.0,3.597,2.18
5588,2014-07-19,3,2,175,24,3,711,1,3,72,6.096,2.0,0.2,2.2098,3.048
5589,2016-12-08,2,0,438,3,3,1307,1,14,1449,34.05,3.0,0.0,9.534,11.35
5590,2016-12-08,2,0,438,3,3,1403,1,14,643,352.38,2.0,0.0,81.0474,176.19
5591,2014-10-13,2,1,240,28,1,97,0,5,754,245.98,2.0,0.0,27.0578,122.99
5592,2014-10-13,2,1,240,28,1,836,1,3,673,18.94,1.0,0.0,9.47,18.94
5593,2017-11-19,3,0,86,33,1,799,1,3,992,59.913,7.0,0.7,-45.9333,8.559
5594,2017-09-24,1,1,247,19,1,1709,2,13,1242,391.98,2.0,0.0,109.7544,195.99
5595,2017-09-24,1,1,247,19,1,1748,2,13,1620,437.85,3.0,0.0,131.355,145.95000000000002
5596,2015-09-25,3,0,96,27,1,745,1,3,701,68.62,2.0,0.0,32.2514,34.31
5597,2017-02-13,3,0,28,18,1,1428,1,15,88,25.02,3.0,0.0,6.5052,8.34
5598,2017-02-13,3,0,28,18,1,489,1,2,287,10.71,3.0,0.0,2.7846,3.5700000000000003
5599,2014-10-03,1,0,94,33,1,607,1,2,887,55.984,2.0,0.2,4.1988,27.992
5600,2014-10-03,1,0,94,33,1,891,1,7,471,14.48,5.0,0.2,4.887,2.896
5601,2014-10-03,1,0,94,33,1,1545,2,0,997,142.488,3.0,0.2,-3.5622,47.496
5602,2016-08-27,2,1,207,41,0,1395,1,14,1293,14.16,1.0,0.2,1.062,14.16
5603,2016-08-27,2,1,207,41,0,1260,1,12,1472,79.92,5.0,0.2,27.972,15.984
5604,2015-12-03,3,1,329,30,1,789,1,3,712,590.352,6.0,0.2,206.6232,98.392
5605,2016-09-20,3,1,178,31,2,187,0,9,504,17.088,2.0,0.2,1.068,8.544
5606,2016-09-20,3,1,178,31,2,97,0,5,754,98.392,1.0,0.2,-11.0691,98.392
5607,2017-03-25,3,0,329,30,1,522,1,2,1117,11.05,5.0,0.0,2.9835,2.21
5608,2015-12-06,3,0,438,3,3,411,1,1,459,7.78,2.0,0.0,2.0228,3.89
5609,2017-08-31,3,0,308,16,2,1547,2,0,1269,659.9,2.0,0.0,217.767,329.95
5610,2015-10-05,0,0,83,33,1,1524,2,0,1404,53.04,3.0,0.2,-4.641,17.68
5611,2017-08-18,3,1,452,45,3,1517,2,0,1276,843.9,2.0,0.0,371.316,421.95
5612,2017-08-18,3,1,452,45,3,1522,2,0,910,1496.16,9.0,0.0,224.424,166.24
5613,2016-02-02,3,0,329,30,1,1404,1,14,290,117.96,2.0,0.0,5.898,58.98
5614,2016-08-23,3,1,329,30,1,552,1,2,527,21.3,5.0,0.0,8.733,4.26
5615,2016-08-23,3,1,329,30,1,416,1,1,8,1040.8,5.0,0.0,281.016,208.16
5616,2016-08-23,3,1,329,30,1,537,1,2,1139,29.34,6.0,0.0,7.9218,4.89
5617,2017-06-30,3,1,289,40,2,189,0,9,120,19.52,2.0,0.2,5.368,9.76
5618,2015-09-18,0,0,437,3,3,1408,1,14,1518,443.92,4.0,0.0,8.8784,110.98
5619,2016-09-25,3,1,229,47,0,1510,2,0,1016,499.95,5.0,0.0,174.9825,99.99
5620,2016-09-25,3,1,229,47,0,495,1,2,1041,3.04,1.0,0.0,1.0336,3.04
5621,2016-09-25,3,1,229,47,0,120,0,5,752,201.96,2.0,0.0,50.49,100.98
5622,2016-09-25,3,1,229,47,0,165,0,9,566,68.64,11.0,0.0,17.16,6.24
5623,2016-10-24,2,1,266,3,3,1549,2,0,1083,100.0,4.0,0.0,21.0,25.0
5624,2016-10-24,2,1,266,3,3,1537,2,0,1026,359.98,2.0,0.0,21.5988,179.99
5625,2014-09-29,2,2,452,45,3,192,0,9,1029,6.16,2.0,0.0,2.9568,3.08
5626,2014-09-29,2,2,452,45,3,350,0,16,320,2348.82,9.0,0.0,399.2994,260.98
5627,2017-06-26,3,1,295,8,2,1011,1,10,222,13.872,6.0,0.2,4.6818,2.312
5628,2017-06-26,3,1,295,8,2,71,0,5,837,273.552,3.0,0.2,-13.6776,91.18400000000001
5629,2016-08-21,2,2,374,36,1,342,0,16,907,815.292,9.0,0.4,-339.705,90.58800000000001
5630,2014-02-11,3,0,77,44,2,1495,2,0,600,234.45,3.0,0.0,103.158,78.14999999999999
5631,2014-02-11,3,0,77,44,2,357,0,16,826,1256.22,6.0,0.0,75.3732,209.37
5632,2014-02-11,3,0,77,44,2,767,1,3,1637,17.46,2.0,0.0,8.2062,8.73
5633,2016-09-23,2,2,329,30,1,810,1,3,16,10.528,7.0,0.2,3.6848,1.504
5634,2015-12-05,0,2,11,20,0,662,1,3,1521,152.8,5.0,0.0,76.4,30.560000000000002
5635,2017-09-03,3,2,230,3,3,731,1,3,1485,82.56,5.0,0.2,28.896,16.512
5636,2017-09-03,3,2,230,3,3,1470,2,0,952,284.97,3.0,0.0,85.491,94.99000000000001
5637,2017-03-26,3,1,114,20,0,294,0,9,415,60.84,3.0,0.0,23.1192,20.28
5638,2014-12-21,3,0,437,3,3,121,0,5,1363,1325.76,6.0,0.2,149.148,220.96
5639,2014-12-21,3,0,437,3,3,58,0,5,1378,572.16,3.0,0.2,35.76,190.72
5640,2014-09-23,3,2,240,33,1,1201,1,12,540,28.8,9.0,0.2,10.08,3.2
5641,2017-04-02,0,2,291,5,1,477,1,2,1124,11.12,4.0,0.0,2.8912,2.78
5642,2016-04-01,2,2,94,9,2,253,0,9,1345,7.04,4.0,0.0,3.0976,1.76
5643,2015-05-15,2,1,419,9,2,892,1,7,1609,17.94,3.0,0.0,8.7906,5.98
5644,2017-03-23,0,2,452,45,3,726,1,3,413,34.76,5.0,0.2,11.297,6.952
5645,2017-04-14,3,1,314,28,1,285,0,9,1561,74.45,5.0,0.0,20.1015,14.89
5646,2015-01-04,3,1,4,44,2,183,0,9,493,192.22,14.0,0.0,69.1992,13.73
5647,2017-11-02,3,0,432,42,3,1127,1,12,1817,19.44,3.0,0.0,9.3312,6.48
5648,2017-07-17,2,1,14,3,3,1272,1,12,1818,32.4,5.0,0.0,15.552,6.4799999999999995
5649,2017-07-17,2,1,14,3,3,870,1,7,1249,57.9,5.0,0.0,28.95,11.58
5650,2017-07-17,2,1,14,3,3,1381,1,14,1506,10.56,2.0,0.0,0.0,5.28
5651,2017-07-17,2,1,14,3,3,22,0,4,168,1194.165,5.0,0.15,210.735,238.833
5652,2017-10-06,3,1,329,30,1,1083,1,12,1676,40.99,1.0,0.0,20.0851,40.99
5653,2014-11-04,3,1,262,3,3,500,1,2,1152,2.94,1.0,0.0,0.7938,2.94
5654,2016-12-18,0,2,430,35,3,705,1,3,1602,45.24,4.0,0.7,-30.16,11.31
5655,2016-12-18,0,2,430,35,3,612,1,2,1118,18.688,4.0,0.2,2.336,4.672
5656,2016-12-18,0,2,430,35,3,1199,1,12,340,11.648,2.0,0.2,3.7856,5.824
5657,2016-12-18,0,2,430,35,3,1483,2,0,1465,112.776,3.0,0.2,-8.4582,37.592
5658,2016-12-18,0,2,430,35,3,342,0,16,907,377.45,5.0,0.5,-264.215,75.49
5659,2016-12-18,0,2,430,35,3,950,1,10,272,15.936,4.0,0.2,5.1792,3.984
5660,2016-12-18,0,2,430,35,3,1852,2,13,1038,28.68,3.0,0.2,-7.17,9.56
5661,2016-09-24,3,2,24,4,3,232,0,9,592,21.44,2.0,0.2,7.504,10.72
5662,2016-09-24,3,2,24,4,3,1337,1,14,1437,511.056,9.0,0.2,-95.823,56.784
5663,2016-07-21,1,1,330,33,1,498,1,2,351,18.656,2.0,0.2,1.3992,9.328
5664,2016-07-21,1,1,330,33,1,681,1,3,1622,11.088,7.0,0.7,-8.1312,1.5839999999999999
5665,2016-07-21,1,1,330,33,1,1362,1,14,1383,66.688,1.0,0.2,4.168,66.688
5666,2016-07-21,1,1,330,33,1,1411,1,14,645,99.488,2.0,0.2,8.7052,49.744
5667,2016-06-11,3,0,452,45,3,1000,1,10,193,14.62,2.0,0.0,6.8714,7.31
5668,2016-06-11,3,0,452,45,3,835,1,3,1643,53.984,14.0,0.2,17.5448,3.8560000000000003
5669,2016-06-11,3,0,452,45,3,1550,2,0,1000,389.97,3.0,0.0,132.5898,129.99
5670,2015-06-09,2,0,382,10,3,249,0,9,1033,355.36,4.0,0.0,92.3936,88.84
5671,2015-06-09,2,0,382,10,3,1842,2,13,523,140.376,3.0,0.2,8.7735,46.792
5672,2017-10-27,3,1,109,41,0,879,1,7,7,15.84,2.0,0.2,5.544,7.92
5673,2017-10-27,3,1,109,41,0,1088,1,12,1762,8.448,2.0,0.2,2.64,4.224
5674,2016-01-22,3,0,452,45,3,1241,1,12,1814,12.96,2.0,0.0,6.2208,6.48
5675,2014-05-28,3,1,452,45,3,1730,2,13,890,57.408,6.0,0.2,5.7408,9.568
5676,2014-05-28,3,1,452,45,3,1598,2,0,912,27.6,4.0,0.0,2.208,6.9
5677,2014-12-29,3,0,80,11,0,142,0,9,1539,38.976,3.0,0.6,-50.6688,12.991999999999999
5678,2016-07-28,3,2,201,20,0,910,1,8,1499,20.44,7.0,0.0,9.198,2.9200000000000004
5679,2016-07-28,3,2,201,20,0,1153,1,12,1671,109.92,2.0,0.0,53.8608,54.96
5680,2016-09-24,3,0,52,34,0,687,1,3,248,6.38,1.0,0.0,2.9348,6.38
5681,2016-09-24,3,0,52,34,0,1110,1,12,1830,6.48,1.0,0.0,3.1104,6.48
5682,2014-04-02,3,0,20,9,2,1256,1,12,1782,15.84,3.0,0.0,7.128,5.28
5683,2014-04-02,3,0,20,9,2,1713,2,13,1098,1049.93,7.0,0.0,293.9804,149.99
5684,2014-04-02,3,0,20,9,2,452,1,1,614,154.9,5.0,0.0,40.274,30.98
5685,2015-11-05,1,0,452,45,3,747,1,3,270,98.352,3.0,0.2,35.6526,32.784
5686,2014-07-28,1,0,13,8,2,908,1,8,1197,14.32,5.0,0.2,5.191,2.864
5687,2014-07-28,1,0,13,8,2,264,0,9,505,129.888,6.0,0.2,12.9888,21.648
5688,2014-07-28,1,0,13,8,2,849,1,7,4,48.944,7.0,0.2,16.5186,6.992
5689,2015-12-26,3,2,207,41,0,81,0,5,1204,275.058,3.0,0.3,-90.3762,91.68599999999999
5690,2015-12-10,3,1,28,18,1,495,1,2,1041,27.36,9.0,0.0,9.3024,3.04
5691,2015-12-10,3,1,28,18,1,1106,1,12,1331,44.75,5.0,0.0,20.585,8.95
5692,2015-12-10,3,1,28,18,1,1848,2,13,430,134.99,1.0,0.0,36.4473,134.99
5693,2015-12-10,3,1,28,18,1,1023,1,12,162,26.4,5.0,0.0,12.672,5.279999999999999
5694,2015-12-10,3,1,28,18,1,61,0,5,750,542.94,3.0,0.0,141.1644,180.98000000000002
5695,2016-05-05,2,0,438,3,3,329,0,16,835,71.088,2.0,0.2,-1.7772,35.544
5696,2017-10-14,3,2,80,11,0,650,1,3,714,27.396,9.0,0.8,-42.4638,3.044
5697,2017-10-14,3,2,80,11,0,812,1,3,421,13.456,1.0,0.8,-23.548,13.456
5698,2016-11-05,1,0,243,41,0,975,1,10,198,11.84,1.0,0.2,4.44,11.84
5699,2017-11-03,3,0,438,3,3,1198,1,12,1784,35.88,6.0,0.0,17.5812,5.98
5700,2016-11-24,0,2,86,33,1,861,1,7,373,40.752,3.0,0.2,15.282,13.584000000000001
5701,2016-11-24,0,2,86,33,1,1595,2,0,1593,139.96,5.0,0.2,-22.7435,27.992
5702,2014-12-14,3,0,281,33,1,600,1,2,1159,2.624,1.0,0.2,0.2952,2.624
5703,2014-12-14,3,0,281,33,1,346,0,16,855,136.53,1.0,0.4,-52.3365,136.53
5704,2014-12-14,3,0,281,33,1,1547,2,0,1269,263.96,1.0,0.2,42.8935,263.96
5705,2014-11-03,3,0,147,5,1,1438,1,15,92,11.64,3.0,0.0,3.3756,3.8800000000000003
5706,2017-09-22,2,1,329,30,1,840,1,3,697,40.176,3.0,0.2,14.5638,13.392000000000001
5707,2015-05-08,3,0,329,30,1,175,0,9,479,79.44,3.0,0.0,30.1872,26.48
5708,2015-05-08,3,0,329,30,1,1421,1,15,460,357.93,3.0,0.0,7.1586,119.31
5709,2015-05-08,3,0,329,30,1,93,0,5,1450,127.764,2.0,0.1,21.294,63.882
5710,2015-05-08,3,0,329,30,1,1612,2,6,1446,2799.944,7.0,0.2,1014.9797,399.992
5711,2015-05-08,3,0,329,30,1,1215,1,12,1799,19.44,3.0,0.0,9.3312,6.48
5712,2017-07-31,1,0,80,11,0,1798,2,13,1101,36.792,1.0,0.2,4.1391,36.792
5713,2014-03-01,3,2,329,30,1,1817,2,13,1416,5.94,3.0,0.0,1.6038,1.9800000000000002
5714,2017-09-25,3,0,407,44,2,1341,1,14,1504,177.55,5.0,0.0,47.9385,35.510000000000005
5715,2015-10-09,2,1,11,20,0,1517,2,0,999,619.95,5.0,0.0,111.591,123.99000000000001
5716,2015-10-09,2,1,11,20,0,1821,2,13,944,29.16,3.0,0.0,8.4564,9.72
5717,2015-10-09,2,1,11,20,0,883,1,7,1493,57.96,7.0,0.0,27.2412,8.28
5718,2015-10-09,2,1,11,20,0,457,1,1,294,29.403,3.0,0.1,5.2272,9.801
5719,2017-03-29,2,0,233,12,0,1326,1,14,113,81.4,5.0,0.0,21.164,16.28
5720,2015-11-14,0,1,464,35,3,904,1,8,122,8.72,5.0,0.2,2.289,1.7440000000000002
5721,2015-11-14,0,1,464,35,3,1466,2,0,918,91.176,3.0,0.2,4.5588,30.392
5722,2015-11-14,0,1,464,35,3,1540,2,0,1266,159.968,4.0,0.2,29.994,39.992
5723,2016-09-26,3,1,438,3,3,1279,1,12,1689,12.96,2.0,0.0,6.2208,6.48
5724,2014-09-22,3,1,80,11,0,1375,1,14,1366,331.536,3.0,0.2,-82.884,110.512
5725,2015-09-25,0,1,329,30,1,1576,2,0,1327,899.91,9.0,0.0,395.9604,99.99
5726,2015-05-04,3,1,207,41,0,1794,2,13,1448,946.344,7.0,0.2,118.293,135.192
5727,2017-12-08,3,0,272,47,0,1545,2,0,997,178.11,3.0,0.0,32.0598,59.370000000000005
5728,2017-12-08,3,0,272,47,0,449,1,1,871,1089.75,3.0,0.0,305.13,363.25
5729,2017-12-08,3,0,272,47,0,990,1,10,178,61.06,2.0,0.0,28.0876,30.53
5730,2017-12-08,3,0,272,47,0,27,0,4,1422,459.92,4.0,0.0,41.3928,114.98
5731,2017-12-08,3,0,272,47,0,1183,1,12,105,27.52,4.0,0.0,12.6592,6.88
5732,2017-06-29,0,1,298,5,1,21,0,4,846,638.82,9.0,0.0,185.2578,70.98
5733,2017-06-29,0,1,298,5,1,1439,1,15,85,30.69,3.0,0.0,7.9794,10.23
5734,2017-06-29,0,1,298,5,1,281,0,9,486,25.16,2.0,0.0,8.5544,12.58
5735,2014-06-29,3,0,329,30,1,644,1,3,1626,13.92,3.0,0.2,4.872,4.64
5736,2014-01-20,3,0,266,3,3,1190,1,12,1655,19.36,2.0,0.0,9.2928,9.68
5737,2014-01-20,3,0,266,3,3,250,0,9,564,19.3,2.0,0.0,5.79,9.65
5738,2016-12-31,3,0,438,3,3,814,1,3,698,38.376,3.0,0.2,13.4316,12.792
5739,2017-03-28,0,1,147,3,3,1031,1,12,1765,12.96,2.0,0.0,6.3504,6.48
5740,2017-03-28,0,1,147,3,3,175,0,9,479,26.48,1.0,0.0,10.0624,26.48
5741,2017-03-28,0,1,147,3,3,1677,2,11,1503,532.72,2.0,0.2,53.272,266.36
5742,2017-03-28,0,1,147,3,3,1224,1,12,1757,26.72,4.0,0.0,12.8256,6.68
5743,2017-03-28,0,1,147,3,3,1071,1,12,1767,20.04,3.0,0.0,9.6192,6.68
5744,2017-03-28,0,1,147,3,3,1378,1,14,1364,795.48,7.0,0.0,7.9548,113.64
5745,2017-03-28,0,1,147,3,3,274,0,9,1486,21.56,7.0,0.0,6.8992,3.0799999999999996
5746,2016-12-08,3,0,179,31,2,1772,2,13,439,249.584,2.0,0.2,31.198,124.792
5747,2016-12-08,3,0,179,31,2,1532,2,0,1053,68.112,3.0,0.2,17.8794,22.703999999999997
5748,2016-12-08,3,0,179,31,2,1598,2,0,912,16.56,3.0,0.2,-2.484,5.52
5749,2017-11-18,3,0,262,30,1,1708,2,13,312,74.95,5.0,0.0,36.7255,14.99
5750,2014-05-30,3,0,57,11,0,328,0,16,427,355.455,3.0,0.5,-184.8366,118.485
5751,2016-01-22,3,0,437,3,3,989,1,10,181,44.4,3.0,0.0,22.2,14.799999999999999
5752,2016-01-22,3,0,437,3,3,1006,1,10,182,20.65,5.0,0.0,9.499,4.13
5753,2016-02-03,3,0,407,15,2,49,0,5,848,866.4,4.0,0.0,225.264,216.6
5754,2015-03-29,2,0,464,44,2,594,1,2,1141,5.56,2.0,0.0,1.4456,2.78
5755,2014-10-14,3,0,154,41,0,459,1,1,868,3.16,4.0,0.8,-8.532,0.79
5756,2014-10-14,3,0,154,41,0,1608,2,6,804,1999.96,5.0,0.2,624.9875,399.992
5757,2015-08-11,3,0,394,31,2,295,0,9,618,46.152,3.0,0.2,12.1149,15.384
5758,2015-11-22,0,0,197,8,2,1620,2,11,1564,32.985,3.0,0.5,-1.9791,10.995
5759,2016-12-30,1,2,266,3,3,1347,1,14,905,481.32,4.0,0.0,125.1432,120.33
5760,2016-12-30,1,2,266,3,3,729,1,3,409,6.384,1.0,0.2,2.1546,6.384
5761,2017-08-12,0,0,237,3,3,392,1,1,171,542.94,3.0,0.0,152.0232,180.98000000000002
5762,2017-08-12,0,0,237,3,3,183,0,9,493,54.92,4.0,0.0,19.7712,13.73
5763,2015-11-03,0,1,262,30,1,134,0,5,1209,1448.82,10.0,0.1,209.274,144.882
5764,2015-09-10,2,0,452,45,3,1404,1,14,290,353.88,6.0,0.0,17.694,58.98
5765,2014-11-08,3,0,398,3,3,1841,2,13,1570,333.576,3.0,0.2,25.0182,111.19200000000001
5766,2016-10-08,3,2,434,41,0,1008,1,10,209,60.144,6.0,0.2,20.2986,10.024
5767,2017-09-08,2,1,207,41,0,1551,2,0,1069,85.2,6.0,0.2,20.235,14.200000000000001
5768,2015-02-25,3,0,253,19,1,967,1,10,228,3.15,1.0,0.0,1.512,3.15
5769,2015-02-25,3,0,253,19,1,1168,1,12,107,22.72,4.0,0.0,10.224,5.68
5770,2015-09-24,3,1,266,3,3,136,0,9,492,14.91,3.0,0.0,4.6221,4.97
5771,2015-09-24,3,1,266,3,3,431,1,1,870,1158.12,4.0,0.0,335.8548,289.53
5772,2015-11-26,3,1,464,23,0,1609,2,6,401,599.99,1.0,0.0,233.9961,599.99
5773,2016-08-31,3,0,502,41,0,1349,1,14,1520,23.968,2.0,0.2,2.3968,11.984
